DATE,TYPE,TESTED,RECOVERED,VACCINATED 2 ,VACCINATED 1,CONFIRMED ,DECEASED
10-02-2021,total,204023840,10571654,0,7017114,10871086,155400
11-02-2021,delta,765944,15722,0,487896,9353,85
11-02-2021,delta7,4857989,92075,0,2545565,76904,623
11-02-2021,total,204789784,10587376,0,7505010,10880439,155485
12-02-2021,delta,743614,11358,0,462637,12137,104
12-02-2021,total,205533398,10598734,0,7967647,10892576,155589
12-02-2021,delta7,4860809,88921,0,2550798,77330,632
13-02-2021,total,206230512,10609841,23628,8240230,10904774,155678
13-02-2021,delta,697114,11107,23628,272583,12198,89
13-02-2021,delta7,4862134,88267,23628,2464908,77459,646
14-02-2021,delta7,4816020,86011,24561,2448372,77379,651
14-02-2021,total,206716634,10619341,24561,8260734,10916480,155769
14-02-2021,delta,486122,9500,933,20504,11706,91
15-02-2021,delta7,4744546,84204,160291,2301523,77750,655
15-02-2021,total,207332298,10631134,160291,8560531,10925566,155851
15-02-2021,delta,615664,11793,135730,299797,9086,82
16-02-2021,delta7,4652574,83112,276377,2111292,78611,660
16-02-2021,total,207977229,10642970,276377,8722853,10937158,155950
16-02-2021,delta,644931,11836,116086,162322,11592,99
17-02-2021,delta7,4679951,83344,369167,2035947,78934,650
17-02-2021,total,208703791,10654998,369167,9053061,10950020,156050
17-02-2021,delta,726562,12028,92790,330208,12862,100
18-02-2021,delta7,4685078,78535,610899,2072098,82819,665
18-02-2021,total,209474862,10665911,610899,9577108,10963258,156150
18-02-2021,delta,771071,10913,241732,524047,13238,100
19-02-2021,total,210261480,10676126,847161,9868043,10977174,156250
19-02-2021,delta7,4728082,77392,847161,1900396,84598,661
19-02-2021,delta,786618,10215,236262,290935,13916,100
20-02-2021,delta,670050,11413,113481,256488,13919,89
20-02-2021,delta7,4701018,77698,937014,1884301,86319,661
20-02-2021,total,210931530,10687539,960642,10124531,10991093,156339
21-02-2021,delta7,4835112,77913,943291,1888268,88891,653
21-02-2021,total,211551746,10697254,967852,10149002,11005371,156422
21-02-2021,delta,620216,9715,7210,24471,14278,83
22-02-2021,delta7,4898133,79353,1097886,1926844,90299,647
22-02-2021,delta,678685,13233,290325,338373,10494,76
22-02-2021,total,212230431,10710487,1258177,10487375,11015865,156498
23-02-2021,delta7,5059046,81486,1122023,2044345,92389,651
23-02-2021,total,213036275,10724456,1398400,10767198,11029547,156601
23-02-2021,delta,805844,13969,140223,279823,13682,103
24-02-2021,delta,793383,12100,217948,287617,16930,141
24-02-2021,total,213829658,10736556,1616348,11054815,11046477,156742
24-02-2021,delta7,5125867,81558,1247181,2001754,96457,692
25-02-2021,delta,831807,12222,416646,384834,16599,119
25-02-2021,total,214661465,10748778,2032994,11439649,11063076,156861
25-02-2021,delta7,5186603,82867,1422095,1862541,99818,711
26-02-2021,delta7,5173903,85442,1606717,1920626,102464,725
26-02-2021,total,215435383,10761568,2453878,11788669,11079638,156975
26-02-2021,delta,773918,12790,420884,349020,16562,114
27-02-2021,total,216231106,10773277,2456191,11845075,11096443,157086
27-02-2021,delta,795723,11709,2313,56406,16805,111
27-02-2021,delta7,5299576,85738,1495549,1720544,105350,747
28-02-2021,delta7,5307028,87314,1488339,1696073,106686,772
28-02-2021,total,216858774,10784568,2456191,11845075,11112057,157194
28-02-2021,delta,627668,11291,0,0,15614,108
01-03-2021,delta7,5387626,86553,1339622,1768962,108462,788
01-03-2021,delta,759283,12472,141608,411262,12270,92
01-03-2021,total,217618057,10797040,2597799,12256337,11124327,157286
02-03-2021,delta7,5367002,85697,1315578,2139573,109778,783
02-03-2021,delta,785220,13113,116179,650434,14998,98
02-03-2021,total,218403277,10810153,2713978,12906771,11139325,157384
03-03-2021,delta,775631,14071,162949,832350,17425,87
03-03-2021,total,219178908,10824224,2876927,13739121,11156750,157471
03-03-2021,delta7,5349250,87668,1260579,2684306,110273,729
04-03-2021,total,219940742,10838012,3208668,14796835,11173574,157584
04-03-2021,delta,761834,13788,331741,1057714,16824,113
04-03-2021,delta7,5279277,89234,1175674,3357186,110498,723
05-03-2021,total,220692677,10852198,3501021,15996683,11191898,157693
05-03-2021,delta,751935,14186,292353,1199848,18324,109
05-03-2021,delta7,5257294,90630,1047143,4208014,112260,718
06-03-2021,delta7,5199401,93300,1297850,5323228,114179,707
06-03-2021,delta,737830,14379,253020,1171620,18724,100
06-03-2021,total,221430507,10866577,3754041,17168303,11210622,157793
07-03-2021,delta7,5109497,96312,1304916,5382828,117215,696
07-03-2021,total,221968271,10880880,3761107,17227903,11229272,157890
07-03-2021,delta,537764,14303,7066,59600,18650,97
08-03-2021,delta7,5098739,100446,1467651,6686946,120298,680
08-03-2021,delta,748525,16606,304343,1715380,15353,76
08-03-2021,total,222716796,10897486,4065450,18943283,11244625,157966
09-03-2021,delta7,5076600,107976,1649701,7097456,123173,715
09-03-2021,total,223479877,10918129,4363679,20004227,11262498,158099
09-03-2021,delta,763081,20643,298229,1060944,17873,133
10-03-2021,total,224258293,10936283,4650530,21034481,11285349,158224
10-03-2021,delta7,5079385,112059,1773603,7295360,128599,753
10-03-2021,delta,778416,18154,286851,1030254,22851,125
11-03-2021,total,224998638,10951375,4729079,21435841,11308647,158343
11-03-2021,delta,740345,15092,78549,401360,23298,119
11-03-2021,delta7,5057896,113363,1520411,6639006,135073,759
12-03-2021,delta,840635,19972,413874,1639663,24845,140
12-03-2021,delta7,5146596,119149,1641932,7078821,141594,790
12-03-2021,total,225839273,10971347,5142953,23075504,11333492,158483
13-03-2021,delta7,5273134,121278,1676733,7139332,148024,849
13-03-2021,delta,864368,16508,287821,1232131,25154,159
13-03-2021,total,226703641,10987855,5430774,24307635,11358646,158642
14-03-2021,delta7,5439142,124565,1694546,7224482,155887,872
14-03-2021,total,227407413,11005445,5455653,24452385,11385159,158762
14-03-2021,delta,703772,17590,24879,144750,26513,120
15-03-2021,delta,873350,20186,412295,2627099,24437,130
15-03-2021,total,228280763,11025631,5867948,27079484,11409596,158892
15-03-2021,delta7,5563967,128145,1802498,8136201,164971,926
16-03-2021,delta,969021,17746,334551,1782553,28869,187
16-03-2021,total,229249784,11043377,6202499,28862037,11438465,159079
16-03-2021,delta7,5769907,125248,1838820,8857810,175967,980
17-03-2021,delta7,6054870,124887,1891938,9566306,188954,1026
17-03-2021,total,230313163,11061170,6542468,30600787,11474303,159250
17-03-2021,delta,1063379,17793,339969,1738750,35838,171
18-03-2021,total,231370546,11081526,6913587,32426230,11513990,159406
18-03-2021,delta,1057383,20356,371119,1825443,39687,156
18-03-2021,delta7,6371908,130151,2184508,10990389,205343,1063
19-03-2021,total,232431517,11105149,7221362,34842030,11554896,159594
19-03-2021,delta,1060971,23623,307775,2415800,40906,188
19-03-2021,delta7,6592244,133802,2078409,11766526,221404,1111
20-03-2021,delta7,6861478,140265,2047880,12817552,240065,1148
20-03-2021,delta,1133602,22971,257292,2283157,43815,196
20-03-2021,total,233565119,11128120,7478654,37125187,11598711,159790
21-03-2021,delta,880655,21205,13042,449115,47009,213
21-03-2021,delta7,7038361,143880,2036043,13121917,260561,1241
21-03-2021,total,234445774,11149325,7491696,37574302,11645720,160003
22-03-2021,delta,967459,29779,371745,3056851,40636,197
22-03-2021,total,235413233,11179104,7863441,40631153,11686356,160200
22-03-2021,delta7,7132470,153473,1995493,13551669,276760,1308
23-03-2021,total,236438861,11203017,8109334,42731952,11733595,160477
23-03-2021,delta,1025628,23913,245893,2100799,47239,277
23-03-2021,delta7,7189077,159640,1906835,13869915,295130,1398
24-03-2021,total,237503882,11229592,8299171,44846538,11787014,160726
24-03-2021,delta7,7190719,168422,1756703,14245751,312711,1476
24-03-2021,delta,1065021,26575,189837,2114586,53419,249
25-03-2021,delta7,7234092,180982,1589381,14575242,332109,1577
25-03-2021,delta,1100756,32916,203797,2154934,59085,257
25-03-2021,total,238604638,11262508,8502968,47001472,11846099,160983
26-03-2021,delta7,7338036,187700,1461793,14584588,353479,1681
26-03-2021,total,239769553,11292849,8683155,49426618,11908375,161275
26-03-2021,delta,1164915,30341,180187,2425146,62276,292
27-03-2021,total,240950842,11321577,8828346,51441436,11971007,161586
27-03-2021,delta,1181289,28728,145191,2014818,62632,311
27-03-2021,delta7,7385723,193457,1349692,14316249,372296,1796
28-03-2021,delta7,7418387,204521,1378505,14085932,393493,1878
28-03-2021,total,241864161,11353846,8870201,51660234,12039213,161881
28-03-2021,delta,913319,32269,41855,218798,68206,295
29-03-2021,total,242650025,11390835,8901956,52211398,12095365,162147
29-03-2021,delta,785864,36989,31755,551164,56152,266
29-03-2021,delta7,7236792,211731,1038515,11580245,409009,1947
30-03-2021,delta,1022915,41242,163362,1777637,53237,355
30-03-2021,total,243672940,11432077,9065318,53989035,12148602,162502
30-03-2021,delta7,7234079,229060,955984,11257083,415007,2025
31-03-2021,total,244798621,11472500,9334695,55783201,12220717,162960
31-03-2021,delta,1125681,40423,269377,1794166,72115,458
31-03-2021,delta7,7294739,242908,1035524,10936663,433703,2234
01-04-2021,delta7,7307949,260376,1137372,12147326,456016,2445
01-04-2021,total,245912587,11522884,9640340,59148798,12302115,163428
01-04-2021,delta,1113966,50384,305645,3365597,81398,468
02-04-2021,delta,1046605,44179,332366,3932791,89023,713
02-04-2021,total,246959192,11567063,9972706,63081589,12391138,164141
02-04-2021,delta7,7189639,274214,1289551,13654971,482763,2866
03-04-2021,total,248125908,11627122,10240181,65739470,12484132,164655
03-04-2021,delta,1166716,60059,267475,2657881,92994,514
03-04-2021,delta7,7175066,305545,1411835,14298034,513125,3069
04-04-2021,total,249019657,11679962,10426325,68678838,12587926,165132
04-04-2021,delta7,7155496,326116,1556124,17018604,548713,3251
04-04-2021,delta,893749,52840,186144,2939368,103794,477
05-04-2021,total,250231269,11730062,10833617,72277309,12684489,165578
05-04-2021,delta7,7581244,339227,1931661,20065911,589124,3431
05-04-2021,delta,1211612,50100,407292,3598471,96563,446
06-04-2021,delta7,7766658,357699,2075141,21947980,651199,3706
06-04-2021,total,251439598,11789776,11140459,75937015,12799801,166208
06-04-2021,delta,1208329,59714,306842,3659706,115312,630
07-04-2021,delta,1237781,59137,295187,2826012,126276,684
07-04-2021,delta7,7878758,376413,2100951,22979826,705360,3932
07-04-2021,total,252677379,11848913,11435646,78763027,12926077,166892
08-04-2021,delta7,8128997,387858,2237400,23307724,755840,4266
08-04-2021,delta,1364205,61829,442094,3693495,131878,802
08-04-2021,total,254041584,11910742,11877740,82456522,13057955,167694
09-04-2021,delta,1173219,77303,433568,3307330,144997,773
09-04-2021,delta7,8255611,420982,2338602,22682263,811814,4326
09-04-2021,total,255214803,11988045,12311308,85763852,13202952,168467
10-04-2021,delta,1412047,90328,397878,3122109,152565,838
10-04-2021,total,256626850,12078373,12709186,88885961,13355517,169305
10-04-2021,delta7,8500942,451251,2469005,23146491,871385,4650
11-04-2021,total,257806986,12153753,12941165,91587400,13525432,170209
11-04-2021,delta,1180136,75380,231979,2701439,169915,904
11-04-2021,delta7,8787329,473791,2514840,22908562,937506,5077
12-04-2021,delta7,8975839,520437,2656429,22765730,1001797,5511
12-04-2021,total,259207108,12250499,13490046,95043039,13686286,171089
12-04-2021,delta,1400122,96746,548881,3455639,160854,880
13-04-2021,total,260618866,12332770,13877664,97301914,13871592,172115
13-04-2021,delta,1411758,82271,387618,2258875,185306,1026
13-04-2021,delta7,9179268,542994,2737205,21364899,1071791,5907
14-04-2021,total,262003415,12426195,14314039,100179199,14071176,173153
14-04-2021,delta,1384549,93425,436375,2877285,199584,1038
14-04-2021,delta7,9326036,577282,2878393,21416172,1145099,6261
15-04-2021,delta7,9435041,633352,2996514,19892733,1230059,6643
15-04-2021,total,263476625,12544094,14874254,102349255,14288014,174337
15-04-2021,delta,1473210,117899,560215,2170056,216838,1184
16-04-2021,delta,1495397,122886,654903,2059229,234002,1338
16-04-2021,delta7,9757219,678935,3217849,18644632,1319064,7208
16-04-2021,total,264972022,12666980,15529157,104408484,14522016,175675
17-04-2021,total,266538416,12805189,16191514,106431076,14782911,177173
17-04-2021,delta7,9911566,726816,3482328,17545115,1427394,7868
17-04-2021,delta,1566394,138209,662357,2022592,260895,1498
18-04-2021,total,267894549,12949028,16480796,107371770,15057994,178793
18-04-2021,delta,1356133,143839,289282,940694,275083,1620
18-04-2021,delta7,10087563,795275,3539631,15784370,1532562,8584
19-04-2021,delta,1519486,154369,989136,2287411,257017,1757
19-04-2021,total,269414035,13103397,17469932,109659181,15315011,180550
19-04-2021,delta7,10206927,852898,3979886,14616142,1628725,9461
20-04-2021,delta7,10434526,937295,4595754,14343978,1737797,10456
20-04-2021,delta,1639357,166668,1003486,1986711,294378,2021
20-04-2021,total,271053392,13270065,18473418,111645892,15609389,182571
21-04-2021,delta7,10701688,1023304,4869009,12968397,1853965,11519
21-04-2021,total,272705103,13449499,19183048,113147596,15925141,184672
21-04-2021,delta,1651711,179434,709630,1501704,315752,2101
22-04-2021,delta,1740550,192317,1221909,1925867,332531,2257
22-04-2021,total,274445653,13641816,20404957,115073463,16257672,186929
22-04-2021,delta7,10969028,1097722,5530703,12724208,1969658,12592
23-04-2021,delta,1753569,220545,1038388,1863024,345296,2620
23-04-2021,total,276199222,13862361,21443345,116936487,16602968,189549
23-04-2021,delta7,11227200,1195381,5914188,12528003,2080952,13874
24-04-2021,delta7,11380394,1272981,6144579,12149248,2169053,15137
24-04-2021,total,277918810,14078170,22336093,118580324,16951964,192310
24-04-2021,delta,1719588,215809,892748,1643837,348996,2761
25-04-2021,total,279321177,14296796,22645437,119265786,17306622,195118
25-04-2021,delta,1402367,218626,309344,685462,354658,2808
25-04-2021,delta7,11426628,1347768,6164641,11894016,2248628,16325
26-04-2021,delta,1658700,249009,1264740,2095223,319471,2762
26-04-2021,total,280979877,14545805,23910177,121361009,17626093,197880
26-04-2021,delta7,11565842,1442408,6440245,11701828,2311082,17330
27-04-2021,delta7,11650397,1538089,6423941,11284116,2379617,18595
27-04-2021,delta,1723912,262349,987182,1568999,362913,3286
27-04-2021,total,282703789,14808154,24897359,122930008,17989006,201166
28-04-2021,total,284471979,15082325,25808505,124212143,18368409,204812
28-04-2021,delta,1768190,274171,911146,1282135,379403,3646
28-04-2021,delta7,11766876,1632826,6625457,11064547,2443268,20140
29-04-2021,total,286392086,15374052,26758250,125486929,18755182,208314
29-04-2021,delta,1920107,291727,949745,1274786,386773,3502
29-04-2021,delta7,11946433,1732236,6353293,10413466,2497510,21385
30-04-2021,total,288337385,15673250,27932889,127056746,19157196,211839
30-04-2021,delta7,12138163,1810889,6489544,10120259,2554228,22290
30-04-2021,delta,1945299,299198,1174639,1569817,402014,3525
01-05-2021,total,290142339,15981938,28644878,128171153,19549772,215524
01-05-2021,delta7,12223529,1903768,6308785,9590829,2597808,23214
01-05-2021,delta,1804954,308688,711989,1114407,392576,3685
02-05-2021,delta7,12325860,1985146,6178493,9108491,2613240,23829
02-05-2021,total,291647037,16281942,28823930,128374277,19919862,218947
02-05-2021,delta,1504698,300004,179052,203124,370090,3423
03-05-2021,total,293310779,16600852,29705509,129227412,20275631,222386
03-05-2021,delta,1663742,318910,881579,853135,355769,3439
03-05-2021,delta7,12330902,2055047,5795332,7866403,2649538,24506
04-05-2021,delta7,12148289,2130396,5552374,7114447,2669472,25006
04-05-2021,total,294852078,16938550,30449733,130044455,20658478,226172
04-05-2021,delta,1541299,337698,744224,817043,382847,3786
05-05-2021,delta,1923131,330718,1088755,930396,412624,3979
05-05-2021,delta7,12303230,2186943,5729983,6762708,2702693,25339
05-05-2021,total,296775209,17269268,31538488,130974851,21071102,230151
06-05-2021,total,298601699,17597617,32885234,132087824,21485382,234074
06-05-2021,delta7,12209613,2223565,6126984,6600895,2730200,25760
06-05-2021,delta,1826490,328349,1346746,1112973,414280,3923
07-05-2021,total,300410043,17925292,34234098,133112446,21892283,238307
07-05-2021,delta,1808344,327675,1348864,1024622,406901,4233
07-05-2021,delta7,12072658,2252042,6301209,6055700,2735087,26468
08-05-2021,delta7,12133132,2329749,6814241,5809391,2746319,26875
08-05-2021,total,302275471,18311687,35459119,133980544,22296091,242399
08-05-2021,delta,1865428,386395,1225021,868098,403808,4092
09-05-2021,delta7,12103040,2383522,6947806,6030590,2742684,27201
09-05-2021,total,303750077,18665464,35771736,134404867,22662546,246148
09-05-2021,delta,1474606,353777,312617,424323,366455,3749
10-05-2021,delta7,12289408,2420542,7510083,6267062,2716406,27641
10-05-2021,total,305600187,19021394,37215592,135494474,22992037,250027
10-05-2021,delta,1850110,355930,1443856,1089607,329491,3879
11-05-2021,delta,1983804,355398,1400665,1125260,348555,4198
11-05-2021,total,307583991,19376792,38616257,136619734,23340592,254225
11-05-2021,delta7,12731913,2438242,8166524,6575279,2682114,28053
12-05-2021,delta,1864594,352005,939619,1038646,362632,4128
12-05-2021,total,309448585,19728797,39555876,137658380,23703224,258353
12-05-2021,delta7,12673376,2459529,8017388,6683529,2632122,28202
13-05-2021,delta7,12722401,2475856,7693924,6631602,2560847,28279
13-05-2021,total,311324100,20073473,40579158,138719426,24046229,262353
13-05-2021,delta,1875515,344676,1023282,1061046,343005,4000
14-05-2021,total,313017193,20426673,41081884,139375695,24372485,266242
14-05-2021,delta,1693093,353200,502726,656269,326256,3889
14-05-2021,delta7,12607150,2501381,6847786,6263249,2480202,27935
15-05-2021,delta7,12574672,2477533,6237249,6543252,2387151,27920
15-05-2021,total,314850143,20789220,41696368,140523796,24683242,270319
15-05-2021,delta,1832950,362547,614484,1148101,310757,4077
16-05-2021,delta,1573515,378526,82322,623974,281837,4098
16-05-2021,total,316423658,21167746,41778690,141147770,24965079,274417
16-05-2021,delta7,12673581,2502282,6006954,6742903,2302533,28269
17-05-2021,delta7,12692694,2568743,4809330,6933753,2236063,28724
17-05-2021,total,318292881,21590137,42024922,142428227,25228100,278751
17-05-2021,delta,1869223,422391,246232,1280457,263021,4334
18-05-2021,delta,2008296,389758,200478,1155675,267246,4529
18-05-2021,total,320301177,21979895,42225400,143583902,25495346,283280
18-05-2021,delta7,12717186,2603103,3609143,6964168,2154754,29055
19-05-2021,total,322356187,22348900,42386122,144623670,25771533,287157
19-05-2021,delta,2055010,369005,160722,1039768,276187,3877
19-05-2021,delta7,12907602,2620103,2830246,6965290,2068309,28804
20-05-2021,total,324417870,22706073,42678183,149201320,26030775,291366
20-05-2021,delta7,13093770,2632600,2099025,10481894,1984546,29013
20-05-2021,delta,2061683,357173,292061,4577650,259242,4209
21-05-2021,delta7,13466962,2637025,1789457,11125783,1915589,29318
21-05-2021,delta,2066285,357625,193158,1300158,257299,4194
21-05-2021,total,326484155,23063698,42871341,150501478,26288074,295560
22-05-2021,delta7,13757794,2629616,1362545,11421475,1845729,28980
22-05-2021,delta,2123782,355138,187572,1443793,240897,3739
22-05-2021,total,328607937,23418836,43058913,151945271,26528971,299299
23-05-2021,total,330536064,23721089,43121713,152930249,26751805,303753
23-05-2021,delta,1928127,302253,62800,984978,222834,4454
23-05-2021,delta7,14112406,2553343,1343023,11782479,1786726,29336
24-05-2021,delta7,14301295,2457689,1278703,12807147,1719562,28511
24-05-2021,total,332594176,24047826,43303625,155235374,26947662,307262
24-05-2021,delta,2058112,326737,181912,2305125,195857,3509
25-05-2021,total,334811496,24343090,43512863,157149593,27156654,311422
25-05-2021,delta,2217320,295264,209238,1914219,208992,4160
25-05-2021,delta7,14510319,2363195,1287463,13565691,1661308,28142
26-05-2021,delta,2157857,283054,157683,1875735,211510,3843
26-05-2021,total,336969353,24626144,43670546,159025328,27368164,315265
26-05-2021,delta7,14613166,2277244,1284424,14401658,1596631,28108
27-05-2021,total,339039861,24897146,43870568,161850092,27554239,318924
27-05-2021,delta,2070508,271002,200022,2824764,186075,3659
27-05-2021,delta7,14621991,2191073,1192385,12648772,1523464,27558
28-05-2021,delta7,14635754,2118780,1251851,14277775,1440248,26975
28-05-2021,total,341119909,25182478,44123192,164779253,27728322,322535
28-05-2021,delta,2080048,285332,252624,2929161,174083,3611
29-05-2021,delta7,14575811,2028125,1390224,15672206,1364633,26699
29-05-2021,total,343183748,25446961,44449137,167617477,27893604,325998
29-05-2021,delta,2063839,264483,325945,2838224,165282,3463
30-05-2021,delta,1683135,237664,91621,995894,153396,3130
30-05-2021,total,344866883,25684625,44540758,168613371,28047000,329128
30-05-2021,delta7,14330819,1963536,1419045,15683122,1295195,25375
31-05-2021,delta,1925374,255125,305714,2586795,126883,2783
31-05-2021,total,346792257,25939750,44846472,171200166,28173883,331911
31-05-2021,delta7,14198081,1891924,1542847,15964792,1226221,24649
01-06-2021,delta,3265073,231397,288699,2211330,133152,3205
01-06-2021,total,350057330,26171147,45135171,173411496,28307035,335116
01-06-2021,delta7,15245834,1828057,1622308,16261903,1150381,23694
02-06-2021,delta7,16813295,1756893,1707987,16639832,1072915,22749
02-06-2021,delta,3725318,211890,243362,2253664,134044,2898
02-06-2021,total,353782648,26383037,45378533,175665160,28441079,338014
03-06-2021,delta7,18393985,1692613,1752783,16636005,1019264,21807
03-06-2021,delta,3651198,206722,244818,2820937,132424,2717
03-06-2021,total,357433846,26589759,45623351,178486097,28573503,340731
04-06-2021,delta7,20054233,1605044,1784787,17173085,965635,21568
04-06-2021,delta,3740296,197763,284628,3466241,120454,3372
04-06-2021,total,361174142,26787522,45907979,181952338,28693957,344103
05-06-2021,total,364746522,26976896,46183915,185138502,28808445,346785
05-06-2021,delta7,21562774,1529935,1734778,17521025,914841,20787
05-06-2021,delta,3572380,189374,275936,3186164,114488,2682
06-06-2021,delta,1587589,174156,87794,1376271,101209,2444
06-06-2021,total,366334111,27151052,46271709,186514773,28909654,349229
06-06-2021,delta7,21467228,1466427,1730951,17901402,862654,20101
07-06-2021,total,368207596,27333918,46602979,189595747,28995458,351336
07-06-2021,delta,1873485,182866,331270,3080974,85804,2107
07-06-2021,delta7,21415339,1394168,1756507,18395581,821575,19425
08-06-2021,delta7,20136233,1325127,1786056,18725637,781210,18442
08-06-2021,total,370193563,27496274,46921227,192137133,29088245,353558
08-06-2021,delta,1985967,162356,318248,2541386,92787,2222
09-06-2021,total,372198253,27645296,47243748,195482945,29182128,359697
09-06-2021,delta,2004690,149022,322521,3345812,93883,6139
09-06-2021,delta7,18415605,1262259,1865215,19817785,741049,21683
10-06-2021,delta,2044131,135329,330327,3028629,91849,3414
10-06-2021,total,374242384,27780625,47574075,198511574,29273977,363111
10-06-2021,delta7,16808538,1190866,1950724,20025477,700474,22380
11-06-2021,delta7,15058020,1115788,2002176,19737811,664594,23004
11-06-2021,total,376232162,27903310,47910155,201690149,29358551,367107
11-06-2021,delta,1989778,122685,336080,3178575,84574,3996
12-06-2021,delta7,13385952,1059078,2117672,19754959,630631,23622
12-06-2021,delta,1900312,132664,391432,3203312,80525,3300
12-06-2021,total,378132474,28035974,48301587,204893461,29439076,370407
13-06-2021,delta,1492152,119574,178042,1476211,71001,3922
13-06-2021,total,379624626,28155548,48479629,206369672,29510077,374329
13-06-2021,delta7,13290515,1004496,2207920,19854899,600423,25100
14-06-2021,total,381375984,28272924,48877326,210166746,29570085,377062
14-06-2021,delta,1751358,117376,397697,3797074,60008,2733
14-06-2021,delta7,13168388,939006,2274347,20570999,574627,25726
15-06-2021,delta,1930987,107776,412767,2515180,62217,2540
15-06-2021,total,383306971,28380700,49290093,212681926,29632302,379602
15-06-2021,delta7,13113408,884426,2368866,20544793,544057,26044
16-06-2021,delta7,13039967,839304,2427423,20365135,517463,22234
16-06-2021,delta,1931249,103900,381078,3166154,67289,2329
16-06-2021,total,385238220,28484600,49671171,215848080,29699591,381931
17-06-2021,delta7,12925312,792475,2512708,20362042,488050,20411
17-06-2021,total,387167696,28573100,50086783,218873616,29762027,383522
17-06-2021,delta,1929476,88500,415612,3025536,62436,1591
18-06-2021,delta,2039941,97854,400719,3027665,60765,1645
18-06-2021,total,389207637,28670954,50487502,221901281,29822792,385167
18-06-2021,delta7,12975475,767644,2577347,20211132,464241,18060
19-06-2021,delta,1811446,87548,518984,3785805,58615,1574
19-06-2021,total,391019083,28758502,51006486,225687086,29881407,386741
19-06-2021,delta7,12886609,722528,2704899,20793625,442331,16334
20-06-2021,delta7,12783156,681143,2815495,22372102,424308,13836
20-06-2021,total,392407782,28836691,51295124,228741774,29934385,388165
20-06-2021,delta,1388699,78189,288638,3054688,52978,1424
21-06-2021,delta,1664360,82031,789589,7939714,42683,1167
21-06-2021,total,394072142,28918722,52084713,236681488,29977068,389332
21-06-2021,delta7,12696158,645798,3207387,26514742,406983,12270
22-06-2021,delta7,12666227,606719,3454914,29212578,395583,11089
22-06-2021,delta,1901056,68697,660294,5213016,50817,1359
22-06-2021,total,395973198,28987419,52745007,241894504,30027885,390691
23-06-2021,delta7,12594447,572006,3729932,32376845,382603,10083
23-06-2021,total,397832667,29056606,53401103,248224925,30082194,392014
23-06-2021,delta,1859469,69187,656096,6330421,54309,1323
24-06-2021,total,399568448,29120975,54210873,253737871,30133853,393342
24-06-2021,delta,1735781,64369,809770,5512946,51659,1328
24-06-2021,delta7,12400752,547875,4124090,34864255,371826,9820
25-06-2021,total,401811892,29185794,55211154,259834772,30182621,394525
25-06-2021,delta,2243444,64819,1000281,6096901,48768,1183
25-06-2021,delta7,12604255,514840,4723652,37933491,359829,9358
26-06-2021,total,404265101,29243660,56375518,265384559,30232465,395783
26-06-2021,delta7,13246018,485158,5369032,39697473,351058,9042
26-06-2021,delta,2453209,57866,1164364,5549787,49844,1258
27-06-2021,total,406371279,29302223,56729419,266933878,30278988,396761
27-06-2021,delta7,13963497,465532,5434295,38192104,344603,8596
27-06-2021,delta,2106178,58563,353901,1549319,46523,978
28-06-2021,delta7,14067145,440517,5813460,34449849,338990,8336
28-06-2021,delta,1768008,57016,1168754,4197459,37070,907
28-06-2021,total,408139287,29359239,57898173,271131337,30316058,397668
29-06-2021,total,410100044,29420028,58840927,274013600,30362162,398487
29-06-2021,delta,1960757,60789,942754,2882263,46104,819
29-06-2021,delta7,14126846,432609,6095920,32119096,334277,7796
30-06-2021,delta7,14188827,425235,6215036,27874955,328574,7475
30-06-2021,delta,1921450,61813,775212,2086280,48606,1002
30-06-2021,total,412021494,29481841,59616139,276099880,30410768,399489
01-07-2021,delta,2230026,59054,1006002,3354211,46781,857
01-07-2021,delta7,14683072,419920,6411268,25716220,323696,7004
01-07-2021,total,414251520,29540895,60622141,279454091,30457549,400346
02-07-2021,delta,2164943,57497,1245701,3289358,44187,737
02-07-2021,total,416416463,29598392,61867842,282743449,30501736,401083
02-07-2021,delta7,14604571,412598,6656688,22908677,319115,6558
03-07-2021,total,418254953,29650662,64084145,287137161,30544763,402033
03-07-2021,delta,1838490,52270,2216303,4393712,43027,950
03-07-2021,delta7,13989852,407002,7708627,21752602,312298,6250
04-07-2021,delta7,13406178,390781,7838945,21389804,305925,5997
04-07-2021,total,419777457,29693004,64568364,288323682,30584913,402758
04-07-2021,delta,1522504,42342,484219,1186521,40150,725
05-07-2021,delta7,13285594,385698,8483049,20041053,302881,5642
05-07-2021,total,421424881,29744937,66381222,291172390,30618939,403310
05-07-2021,delta,1647424,51933,1812858,2848708,34026,552
06-07-2021,delta7,13232053,371963,8775789,19693232,300741,5753
06-07-2021,delta,1907216,47054,1235494,2534442,43964,930
06-07-2021,total,423332097,29791991,67616716,293706832,30662903,404240
07-07-2021,delta,1893800,44529,1340963,2183038,45701,819
07-07-2021,total,425225897,29836520,68957679,295889870,30708604,405059
07-07-2021,delta7,13204403,354679,9341540,19789990,297836,5570
08-07-2021,delta,1790708,44204,1354630,2789043,43504,908
08-07-2021,total,427016605,29880724,70312309,298678913,30752108,405967
08-07-2021,delta7,12765085,339829,9690168,19224822,294559,5621
09-07-2021,delta7,12625507,327623,9585684,17999293,293032,6091
09-07-2021,total,429041970,29926015,71453526,300742742,30794768,407174
