STATE,DATE ,TYPE ,TESTED,RECOVERED,VACCINATED 2,VACCINATED 1,CONFIRMED,DECEASED
AN,01-10-2020,delta,913,15,0,0,13,0
AN,02-10-2020,total,60437,3631,0,0,3858,53
AN,02-10-2020,delta,761,8,0,0,10,0
AN,02-10-2020,delta7,5268,103,0,0,99,1
AN,03-10-2020,total,61231,3642,0,0,3868,53
AN,03-10-2020,delta,794,11,0,0,10,0
AN,03-10-2020,delta7,5172,91,0,0,94,1
AN,04-10-2020,delta7,5442,96,0,0,90,0
AN,04-10-2020,total,62103,3649,0,0,3884,53
AN,04-10-2020,delta,872,7,0,0,16,0
AN,05-10-2020,total,63009,3659,0,0,3899,54
AN,05-10-2020,delta7,5666,77,0,0,96,1
AN,05-10-2020,delta,906,10,0,0,15,1
AN,06-10-2020,total,63790,3678,0,0,3912,54
AN,06-10-2020,delta7,5655,91,0,0,91,1
AN,06-10-2020,delta,781,19,0,0,13,0
AN,07-10-2020,delta,1321,18,0,0,23,0
AN,07-10-2020,delta7,6348,88,0,0,100,1
AN,07-10-2020,total,65111,3696,0,0,3935,54
AN,08-10-2020,total,66244,3707,0,0,3952,55
AN,08-10-2020,delta7,6568,84,0,0,104,2
AN,08-10-2020,delta,1133,11,0,0,17,1
AN,09-10-2020,total,67332,3724,0,0,3976,55
AN,09-10-2020,delta,1088,17,0,0,24,0
AN,09-10-2020,delta7,6895,93,0,0,118,2
AN,10-10-2020,total,68464,3744,0,0,3992,55
AN,10-10-2020,delta,1132,20,0,0,16,0
AN,10-10-2020,delta7,7233,102,0,0,124,2
AN,11-10-2020,delta7,7043,115,0,0,121,2
AN,11-10-2020,delta,682,20,0,0,13,0
AN,11-10-2020,total,69146,3764,0,0,4005,55
AN,12-10-2020,delta,786,6,0,0,18,0
AN,12-10-2020,delta7,6923,111,0,0,124,1
AN,12-10-2020,total,69932,3770,0,0,4023,55
AN,13-10-2020,total,70780,3782,0,0,4036,55
AN,13-10-2020,delta7,6990,104,0,0,124,1
AN,13-10-2020,delta,848,12,0,0,13,0
AN,14-10-2020,total,71624,3796,0,0,4046,55
AN,14-10-2020,delta,844,14,0,0,10,0
AN,14-10-2020,delta7,6513,100,0,0,111,1
AN,15-10-2020,total,72525,3817,0,0,4062,55
AN,15-10-2020,delta,901,21,0,0,16,0
AN,15-10-2020,delta7,6281,110,0,0,110,0
AN,16-10-2020,total,73363,3831,0,0,4072,56
AN,16-10-2020,delta,838,14,0,0,10,1
AN,16-10-2020,delta7,6031,107,0,0,96,1
AN,17-10-2020,total,74277,3848,0,0,4083,56
AN,17-10-2020,delta,914,17,0,0,11,0
AN,17-10-2020,delta7,5813,104,0,0,91,1
AN,18-10-2020,delta7,5884,104,0,0,103,1
AN,18-10-2020,delta,753,20,0,0,25,0
AN,18-10-2020,total,75030,3868,0,0,4108,56
AN,19-10-2020,delta,947,24,0,0,18,0
AN,19-10-2020,delta7,6045,122,0,0,103,1
AN,19-10-2020,total,75977,3892,0,0,4126,56
AN,20-10-2020,delta7,6420,120,0,0,105,1
AN,20-10-2020,delta,1223,10,0,0,15,0
AN,20-10-2020,total,77200,3902,0,0,4141,56
AN,21-10-2020,total,78303,3913,0,0,4168,56
AN,21-10-2020,delta7,6679,117,0,0,122,1
AN,21-10-2020,delta,1103,11,0,0,27,0
AN,22-10-2020,total,79301,3937,0,0,4184,57
AN,22-10-2020,delta7,6776,120,0,0,122,2
AN,22-10-2020,delta,998,24,0,0,16,1
AN,23-10-2020,delta7,7405,114,0,0,135,2
AN,23-10-2020,total,80768,3945,0,0,4207,58
AN,23-10-2020,delta,1467,8,0,0,23,1
AN,24-10-2020,total,81880,3968,0,0,4225,58
AN,24-10-2020,delta7,7603,120,0,0,142,2
AN,24-10-2020,delta,1112,23,0,0,18,0
AN,25-10-2020,delta,746,15,0,0,20,0
AN,25-10-2020,delta7,7596,115,0,0,137,2
AN,25-10-2020,total,82626,3983,0,0,4245,58
AN,26-10-2020,delta7,7138,105,0,0,127,2
AN,26-10-2020,total,83115,3997,0,0,4253,58
AN,26-10-2020,delta,489,14,0,0,8,0
AN,27-10-2020,delta7,7108,117,0,0,133,2
AN,27-10-2020,delta,1193,22,0,0,21,0
AN,27-10-2020,total,84308,4019,0,0,4274,58
AN,28-10-2020,total,85378,4039,0,0,4289,58
AN,28-10-2020,delta7,7075,126,0,0,121,2
AN,28-10-2020,delta,1070,20,0,0,15,0
AN,29-10-2020,total,86715,4054,0,0,4305,59
AN,29-10-2020,delta7,7414,117,0,0,121,2
AN,29-10-2020,delta,1337,15,0,0,16,1
AN,30-10-2020,total,87789,4076,0,0,4317,59
AN,30-10-2020,delta,1074,22,0,0,12,0
AN,30-10-2020,delta7,7021,131,0,0,110,1
AN,31-10-2020,delta,664,24,0,0,15,0
AN,31-10-2020,delta7,6573,132,0,0,107,1
AN,31-10-2020,total,88453,4100,0,0,4332,59
AN,01-11-2020,total,89559,4112,0,0,4340,60
AN,01-11-2020,delta7,6933,129,0,0,95,2
AN,01-11-2020,delta,1106,12,0,0,8,1
AN,02-11-2020,total,90901,4132,0,0,4352,60
AN,02-11-2020,delta7,7786,135,0,0,99,2
AN,02-11-2020,delta,1342,20,0,0,12,0
AN,03-11-2020,delta,1348,21,0,0,20,0
AN,03-11-2020,delta7,7941,134,0,0,98,2
AN,03-11-2020,total,92249,4153,0,0,4372,60
AN,04-11-2020,total,93406,4163,0,0,4389,60
AN,04-11-2020,delta7,8028,124,0,0,100,2
AN,04-11-2020,delta,1157,10,0,0,17,0
AN,05-11-2020,total,94639,4175,0,0,4403,60
AN,05-11-2020,delta7,7924,121,0,0,98,1
AN,05-11-2020,delta,1233,12,0,0,14,0
AN,06-11-2020,total,96214,4194,0,0,4420,60
AN,06-11-2020,delta,1575,19,0,0,17,0
AN,06-11-2020,delta7,8425,118,0,0,103,1
AN,07-11-2020,delta,1389,12,0,0,21,0
AN,07-11-2020,delta7,9150,106,0,0,109,1
AN,07-11-2020,total,97603,4206,0,0,4441,60
AN,08-11-2020,delta7,9253,109,0,0,110,0
AN,08-11-2020,total,98812,4221,0,0,4450,60
AN,08-11-2020,delta,1209,15,0,0,9,0
AN,09-11-2020,total,100025,4239,0,0,4463,60
AN,09-11-2020,delta,1213,18,0,0,13,0
AN,09-11-2020,delta7,9124,107,0,0,111,0
AN,10-11-2020,total,101226,4255,0,0,4477,60
AN,10-11-2020,delta7,8977,102,0,0,105,0
AN,10-11-2020,delta,1201,16,0,0,14,0
AN,11-11-2020,delta7,9027,104,0,0,105,0
AN,11-11-2020,total,102433,4267,0,0,4494,60
AN,11-11-2020,delta,1207,12,0,0,17,0
AN,12-11-2020,total,103599,4282,0,0,4507,61
AN,12-11-2020,delta7,8960,107,0,0,104,1
AN,12-11-2020,delta,1166,15,0,0,13,1
AN,13-11-2020,total,104785,4304,0,0,4518,61
AN,13-11-2020,delta,1186,22,0,0,11,0
AN,13-11-2020,delta7,8571,110,0,0,98,1
AN,14-11-2020,delta7,8096,109,0,0,86,1
AN,14-11-2020,delta,914,11,0,0,9,0
AN,14-11-2020,total,105699,4315,0,0,4527,61
AN,15-11-2020,delta7,7922,109,0,0,86,1
AN,15-11-2020,delta,1035,15,0,0,9,0
AN,15-11-2020,total,106734,4330,0,0,4536,61
AN,16-11-2020,total,108080,4346,0,0,4557,61
AN,16-11-2020,delta,1346,16,0,0,21,0
AN,16-11-2020,delta7,8055,107,0,0,94,1
AN,17-11-2020,total,109646,4363,0,0,4574,61
AN,17-11-2020,delta7,8420,108,0,0,97,1
AN,17-11-2020,delta,1566,17,0,0,17,0
AN,18-11-2020,delta,1520,15,0,0,19,0
AN,18-11-2020,delta7,8733,111,0,0,99,1
AN,18-11-2020,total,111166,4378,0,0,4593,61
AN,19-11-2020,delta,1626,20,0,0,11,0
AN,19-11-2020,delta7,9193,116,0,0,97,0
AN,19-11-2020,total,112792,4398,0,0,4604,61
AN,20-11-2020,total,114392,4408,0,0,4617,61
AN,20-11-2020,delta7,9607,104,0,0,99,0
AN,20-11-2020,delta,1600,10,0,0,13,0
AN,21-11-2020,total,115968,4428,0,0,4631,61
AN,21-11-2020,delta,1576,20,0,0,14,0
AN,21-11-2020,delta7,10269,113,0,0,104,0
AN,22-11-2020,delta7,10359,110,0,0,105,0
AN,22-11-2020,delta,1125,12,0,0,10,0
AN,22-11-2020,total,117093,4440,0,0,4641,61
AN,23-11-2020,total,118654,4453,0,0,4656,61
AN,23-11-2020,delta,1561,13,0,0,15,0
AN,23-11-2020,delta7,10574,107,0,0,99,0
AN,24-11-2020,total,120324,4464,0,0,4667,61
AN,24-11-2020,delta7,10678,101,0,0,93,0
AN,24-11-2020,delta,1670,11,0,0,11,0
AN,25-11-2020,total,121931,4479,0,0,4677,61
AN,25-11-2020,delta7,10765,101,0,0,84,0
AN,25-11-2020,delta,1607,15,0,0,10,0
AN,26-11-2020,delta,1234,12,0,0,5,0
AN,26-11-2020,delta7,10373,93,0,0,78,0
AN,26-11-2020,total,123165,4491,0,0,4682,61
AN,27-11-2020,delta,1667,17,0,0,7,0
AN,27-11-2020,delta7,10440,100,0,0,72,0
AN,27-11-2020,total,124832,4508,0,0,4689,61
AN,28-11-2020,total,126331,4518,0,0,4698,61
AN,28-11-2020,delta,1499,10,0,0,9,0
AN,28-11-2020,delta7,10363,90,0,0,67,0
AN,29-11-2020,total,127912,4537,0,0,4704,61
AN,29-11-2020,delta,1581,19,0,0,6,0
AN,29-11-2020,delta7,10819,97,0,0,63,0
AN,30-11-2020,total,129389,4550,0,0,4710,61
AN,30-11-2020,delta7,10735,97,0,0,54,0
AN,30-11-2020,delta,1477,13,0,0,6,0
AN,01-12-2020,total,131080,4566,0,0,4718,61
AN,01-12-2020,delta7,10756,102,0,0,51,0
AN,01-12-2020,delta,1691,16,0,0,8,0
AN,02-12-2020,delta,1704,17,0,0,5,0
AN,02-12-2020,delta7,10853,104,0,0,46,0
AN,02-12-2020,total,132784,4583,0,0,4723,61
AN,03-12-2020,delta7,11190,106,0,0,47,0
AN,03-12-2020,total,134355,4597,0,0,4729,61
AN,03-12-2020,delta,1571,14,0,0,6,0
AN,04-12-2020,delta7,11120,103,0,0,53,0
AN,04-12-2020,delta,1597,14,0,0,13,0
AN,04-12-2020,total,135952,4611,0,0,4742,61
AN,05-12-2020,total,137648,4616,0,0,4747,61
AN,05-12-2020,delta,1696,5,0,0,5,0
AN,05-12-2020,delta7,11317,98,0,0,49,0
AN,06-12-2020,delta7,11414,87,0,0,54,0
AN,06-12-2020,total,139326,4624,0,0,4758,61
AN,06-12-2020,delta,1678,8,0,0,11,0
AN,07-12-2020,total,140961,4631,0,0,4773,61
AN,07-12-2020,delta,1635,7,0,0,15,0
AN,07-12-2020,delta7,11572,81,0,0,63,0
AN,08-12-2020,delta,1706,16,0,0,5,0
AN,08-12-2020,total,142667,4647,0,0,4778,61
AN,08-12-2020,delta7,11587,81,0,0,60,0
AN,09-12-2020,total,144401,4647,0,0,4783,61
AN,09-12-2020,delta7,11617,64,0,0,60,0
AN,09-12-2020,delta,1734,0,0,0,5,0
AN,10-12-2020,delta,1742,5,0,0,8,0
AN,10-12-2020,delta7,11788,55,0,0,62,0
AN,10-12-2020,total,146143,4652,0,0,4791,61
AN,11-12-2020,delta,1663,7,0,0,7,0
AN,11-12-2020,delta7,11854,48,0,0,56,0
AN,11-12-2020,total,147806,4659,0,0,4798,61
AN,12-12-2020,total,149926,4665,0,0,4805,61
AN,12-12-2020,delta,2120,6,0,0,7,0
AN,12-12-2020,delta7,12278,49,0,0,58,0
AN,13-12-2020,delta7,12678,49,0,0,60,0
AN,13-12-2020,total,152004,4673,0,0,4818,61
AN,13-12-2020,delta,2078,8,0,0,13,0
AN,14-12-2020,total,153685,4681,0,0,4834,61
AN,14-12-2020,delta,1681,8,0,0,16,0
AN,14-12-2020,delta7,12724,50,0,0,61,0
AN,15-12-2020,total,155454,4688,0,0,4842,61
AN,15-12-2020,delta7,12787,41,0,0,64,0
AN,15-12-2020,delta,1769,7,0,0,8,0
AN,16-12-2020,delta,1788,10,0,0,8,0
AN,16-12-2020,delta7,12841,51,0,0,67,0
AN,16-12-2020,total,157242,4698,0,0,4850,61
AN,17-12-2020,total,159027,4707,0,0,4860,61
AN,17-12-2020,delta,1785,9,0,0,10,0
AN,17-12-2020,delta7,12884,55,0,0,69,0
AN,18-12-2020,total,160856,4712,0,0,4869,61
AN,18-12-2020,delta,1829,5,0,0,9,0
AN,18-12-2020,delta7,13050,53,0,0,71,0
AN,19-12-2020,total,162821,4719,0,0,4875,61
AN,19-12-2020,delta7,12895,54,0,0,70,0
AN,19-12-2020,delta,1965,7,0,0,6,0
AN,20-12-2020,total,165024,4732,0,0,4881,61
AN,20-12-2020,delta7,13020,59,0,0,63,0
AN,20-12-2020,delta,2203,13,0,0,6,0
AN,21-12-2020,total,166845,4740,0,0,4888,62
AN,21-12-2020,delta,1821,8,0,0,7,1
AN,21-12-2020,delta7,13160,59,0,0,54,1
AN,22-12-2020,delta,1924,9,0,0,5,0
AN,22-12-2020,delta7,13315,61,0,0,51,1
AN,22-12-2020,total,168769,4749,0,0,4893,62
AN,23-12-2020,delta,1897,12,0,0,3,0
AN,23-12-2020,delta7,13424,63,0,0,46,1
AN,23-12-2020,total,170666,4761,0,0,4896,62
AN,24-12-2020,total,172756,4775,0,0,4901,62
AN,24-12-2020,delta7,13729,68,0,0,41,1
AN,24-12-2020,delta,2090,14,0,0,5,0
AN,25-12-2020,total,174482,4781,0,0,4912,62
AN,25-12-2020,delta7,13626,69,0,0,43,1
AN,25-12-2020,delta,1726,6,0,0,11,0
AN,26-12-2020,delta,1096,8,0,0,0,0
AN,26-12-2020,delta7,12757,70,0,0,37,1
AN,26-12-2020,total,175578,4789,0,0,4912,62
AN,27-12-2020,delta,1320,9,0,0,12,0
AN,27-12-2020,delta7,11874,66,0,0,43,1
AN,27-12-2020,total,176898,4798,0,0,4924,62
AN,28-12-2020,total,177926,4803,0,0,4929,62
AN,28-12-2020,delta7,11081,63,0,0,41,0
AN,28-12-2020,delta,1028,5,0,0,5,0
AN,29-12-2020,delta,1518,8,0,0,7,0
AN,29-12-2020,total,179444,4811,0,0,4936,62
AN,29-12-2020,delta7,10675,62,0,0,43,0
AN,30-12-2020,delta,1182,9,0,0,5,0
AN,30-12-2020,total,180626,4820,0,0,4941,62
AN,30-12-2020,delta7,9960,59,0,0,45,0
AN,31-12-2020,total,181640,4826,0,0,4945,62
AN,31-12-2020,delta,1014,6,0,0,4,0
AN,31-12-2020,delta7,8884,51,0,0,44,0
AN,01-01-2021,total,182631,4830,0,0,4946,62
AN,01-01-2021,delta,991,4,0,0,1,0
AN,01-01-2021,delta7,8149,49,0,0,34,0
AN,02-01-2021,delta7,8147,48,0,0,35,0
AN,02-01-2021,total,183725,4837,0,0,4947,62
AN,02-01-2021,delta,1094,7,0,0,1,0
AN,03-01-2021,delta7,8057,48,0,0,24,0
AN,03-01-2021,delta,1230,9,0,0,1,0
AN,03-01-2021,total,184955,4846,0,0,4948,62
AN,04-01-2021,delta,1185,2,0,0,0,0
AN,04-01-2021,delta7,8214,45,0,0,19,0
AN,04-01-2021,total,186140,4848,0,0,4948,62
AN,05-01-2021,total,187115,4856,0,0,4949,62
AN,05-01-2021,delta7,7671,45,0,0,13,0
AN,05-01-2021,delta,975,8,0,0,1,0
AN,06-01-2021,delta,1236,3,0,0,0,0
AN,06-01-2021,delta7,7725,39,0,0,8,0
AN,06-01-2021,total,188351,4859,0,0,4949,62
AN,07-01-2021,total,190031,4864,0,0,4958,62
AN,07-01-2021,delta7,8391,38,0,0,13,0
AN,07-01-2021,delta,1680,5,0,0,9,0
AN,08-01-2021,total,191206,4866,0,0,4959,62
AN,08-01-2021,delta,1175,2,0,0,1,0
AN,08-01-2021,delta7,8575,36,0,0,13,0
AN,09-01-2021,delta,1354,7,0,0,0,0
AN,09-01-2021,delta7,8835,36,0,0,12,0
AN,09-01-2021,total,192560,4873,0,0,4959,62
AN,10-01-2021,delta,1159,2,0,0,1,0
AN,10-01-2021,delta7,8764,29,0,0,12,0
AN,10-01-2021,total,193719,4875,0,0,4960,62
AN,11-01-2021,delta,1632,9,0,0,3,0
AN,11-01-2021,delta7,9211,36,0,0,15,0
AN,11-01-2021,total,195351,4884,0,0,4963,62
AN,12-01-2021,total,196859,4886,0,0,4966,62
AN,12-01-2021,delta,1508,2,0,0,3,0
AN,12-01-2021,delta7,9744,30,0,0,17,0
AN,13-01-2021,total,198478,4891,0,0,4969,62
AN,13-01-2021,delta7,10127,32,0,0,20,0
AN,13-01-2021,delta,1619,5,0,0,3,0
AN,14-01-2021,total,199805,4891,0,0,4976,62
AN,14-01-2021,delta7,9774,27,0,0,18,0
AN,14-01-2021,delta,1327,0,0,0,7,0
AN,15-01-2021,total,200953,4895,0,0,4979,62
AN,15-01-2021,delta7,9747,29,0,0,20,0
AN,15-01-2021,delta,1148,4,0,0,3,0
AN,16-01-2021,total,202521,4895,0,225,4982,62
AN,16-01-2021,delta7,9961,22,0,225,23,0
AN,16-01-2021,delta,1568,0,0,225,3,0
AN,17-01-2021,delta,1220,1,0,0,1,0
AN,17-01-2021,delta7,10022,21,0,225,23,0
AN,17-01-2021,total,203741,4896,0,225,4983,62
AN,18-01-2021,delta,1670,1,0,217,5,0
AN,18-01-2021,delta7,10060,13,0,442,25,0
AN,18-01-2021,total,205411,4897,0,442,4988,62
AN,19-01-2021,total,206732,4897,0,644,4989,62
AN,19-01-2021,delta,1321,0,0,202,1,0
AN,19-01-2021,delta7,9873,11,0,644,23,0
AN,20-01-2021,total,208179,4900,0,644,4991,62
AN,20-01-2021,delta7,9701,9,0,644,22,0
AN,20-01-2021,delta,1447,3,0,0,2,0
AN,21-01-2021,total,209437,4904,0,1032,4991,62
AN,21-01-2021,delta,1258,4,0,388,0,0
AN,21-01-2021,delta7,9632,13,0,1032,15,0
AN,22-01-2021,total,210762,4907,0,1466,4992,62
AN,22-01-2021,delta,1325,3,0,434,1,0
AN,22-01-2021,delta7,9809,12,0,1466,13,0
AN,23-01-2021,delta,1631,0,0,532,1,0
AN,23-01-2021,delta7,9872,12,0,1773,11,0
AN,23-01-2021,total,212393,4907,0,1998,4993,62
AN,24-01-2021,total,213467,4908,0,2019,4993,62
AN,24-01-2021,delta7,9726,12,0,1794,10,0
AN,24-01-2021,delta,1074,1,0,21,0,0
AN,25-01-2021,delta,1448,9,0,350,1,0
AN,25-01-2021,delta7,9504,20,0,1927,6,0
AN,25-01-2021,total,214915,4917,0,2369,4994,62
AN,26-01-2021,total,215858,4917,0,2369,4994,62
AN,26-01-2021,delta7,9126,20,0,1725,5,0
AN,26-01-2021,delta,943,0,0,0,0,0
AN,27-01-2021,total,217007,4922,0,2385,4994,62
AN,27-01-2021,delta7,8828,22,0,1741,3,0
AN,27-01-2021,delta,1149,5,0,16,0,0
AN,28-01-2021,total,218629,4924,0,2656,4994,62
AN,28-01-2021,delta,1622,2,0,271,0,0
AN,28-01-2021,delta7,9192,20,0,1624,3,0
AN,29-01-2021,delta7,9722,20,0,1261,2,0
AN,29-01-2021,total,220484,4927,0,2727,4994,62
AN,29-01-2021,delta,1855,3,0,71,0,0
AN,30-01-2021,delta,1392,1,0,0,0,0
AN,30-01-2021,delta7,9483,21,0,729,1,0
AN,30-01-2021,total,221876,4928,0,2727,4994,62
AN,31-01-2021,total,223137,4928,0,2727,4994,62
AN,31-01-2021,delta,1261,0,0,0,0,0
AN,31-01-2021,delta7,9670,20,0,708,1,0
AN,01-02-2021,total,224852,4932,0,2727,4994,62
AN,01-02-2021,delta,1715,4,0,0,0,0
AN,01-02-2021,delta7,9937,15,0,358,0,0
AN,02-02-2021,delta7,10726,15,0,358,0,0
AN,02-02-2021,total,226584,4932,0,2727,4994,62
AN,02-02-2021,delta,1732,0,0,0,0,0
AN,03-02-2021,total,228290,4932,0,2772,4994,62
AN,03-02-2021,delta7,11283,10,0,387,0,0
AN,03-02-2021,delta,1706,0,0,45,0,0
AN,04-02-2021,total,230133,4932,0,2938,4994,62
AN,04-02-2021,delta7,11504,8,0,282,0,0
AN,04-02-2021,delta,1843,0,0,166,0,0
AN,05-02-2021,delta,1500,0,0,223,3,0
AN,05-02-2021,delta7,11149,5,0,434,3,0
AN,05-02-2021,total,231633,4932,0,3161,4997,62
AN,06-02-2021,delta,1964,0,0,0,3,0
AN,06-02-2021,delta7,11721,4,0,434,6,0
AN,06-02-2021,total,233597,4932,0,3161,5000,62
AN,07-02-2021,total,235072,4932,0,3397,5001,62
AN,07-02-2021,delta,1475,0,0,236,1,0
AN,07-02-2021,delta7,11935,4,0,670,7,0
AN,08-02-2021,total,236643,4932,0,3397,5005,62
AN,08-02-2021,delta7,11791,0,0,670,11,0
AN,08-02-2021,delta,1571,0,0,0,4,0
AN,09-02-2021,total,238339,4932,0,3413,5007,62
AN,09-02-2021,delta7,11755,0,0,686,13,0
AN,09-02-2021,delta,1696,0,0,16,2,0
AN,10-02-2021,delta7,12072,0,0,641,13,0
AN,10-02-2021,delta,2023,0,0,0,0,0
AN,10-02-2021,total,240362,4932,0,3413,5007,62
AN,11-02-2021,total,241833,4932,0,3454,5007,62
AN,11-02-2021,delta,1471,0,0,41,0,0
AN,11-02-2021,delta7,11700,0,0,516,13,0
AN,12-02-2021,total,243631,4934,0,3454,5007,62
AN,12-02-2021,delta,1798,2,0,0,0,0
AN,12-02-2021,delta7,11998,2,0,293,10,0
AN,13-02-2021,delta,2114,4,0,192,2,0
AN,13-02-2021,delta7,12148,6,0,485,9,0
AN,13-02-2021,total,245745,4938,0,3646,5009,62
AN,14-02-2021,total,247289,4938,0,3646,5009,62
AN,14-02-2021,delta7,12217,6,0,249,8,0
AN,14-02-2021,delta,1544,0,0,0,0,0
AN,15-02-2021,total,248562,4938,182,3847,5009,62
AN,15-02-2021,delta,1273,0,182,201,0,0
AN,15-02-2021,delta7,11919,6,182,450,4,0
AN,16-02-2021,delta,1475,5,0,0,4,0
AN,16-02-2021,delta7,11698,11,182,434,6,0
AN,16-02-2021,total,250037,4943,182,3847,5013,62
AN,17-02-2021,delta7,11412,12,182,632,7,0
AN,17-02-2021,delta,1737,1,0,198,1,0
AN,17-02-2021,total,251774,4944,182,4045,5014,62
AN,18-02-2021,delta7,11885,12,495,893,7,0
AN,18-02-2021,total,253718,4944,495,4347,5014,62
AN,18-02-2021,delta,1944,0,313,302,0,0
AN,19-02-2021,total,255675,4948,895,4453,5014,62
AN,19-02-2021,delta,1957,4,400,106,0,0
AN,19-02-2021,delta7,12044,14,895,999,7,0
AN,20-02-2021,total,257213,4949,1306,4846,5014,62
AN,20-02-2021,delta7,11468,11,1306,1200,5,0
AN,20-02-2021,delta,1538,1,411,393,0,0
AN,21-02-2021,total,258773,4949,1306,4846,5014,62
AN,21-02-2021,delta7,11484,11,1306,1200,5,0
AN,21-02-2021,delta,1560,0,0,0,0,0
AN,22-02-2021,total,260324,4949,1870,5442,5015,62
AN,22-02-2021,delta7,11762,11,1688,1595,6,0
AN,22-02-2021,delta,1551,0,564,596,1,0
AN,23-02-2021,total,261719,4949,2018,5565,5016,62
AN,23-02-2021,delta7,11682,6,1836,1718,3,0
AN,23-02-2021,delta,1395,0,148,123,1,0
AN,24-02-2021,delta,1371,1,100,79,0,0
AN,24-02-2021,delta7,11316,6,1936,1599,2,0
AN,24-02-2021,total,263090,4950,2118,5644,5016,62
AN,25-02-2021,delta,1279,2,267,390,0,0
AN,25-02-2021,delta7,10651,8,1890,1687,2,0
AN,25-02-2021,total,264369,4952,2385,6034,5016,62
AN,26-02-2021,total,265852,4952,2422,6134,5017,62
AN,26-02-2021,delta7,10177,4,1527,1681,3,0
AN,26-02-2021,delta,1483,0,37,100,1,0
AN,27-02-2021,total,267209,4952,2422,6134,5018,62
AN,27-02-2021,delta7,9996,3,1116,1288,4,0
AN,27-02-2021,delta,1357,0,0,0,1,0
AN,28-02-2021,total,268499,4952,2422,6134,5020,62
AN,28-02-2021,delta7,9726,3,1116,1288,6,0
AN,28-02-2021,delta,1290,0,0,0,2,0
AN,01-03-2021,delta,1300,0,134,447,0,0
AN,01-03-2021,delta7,9475,3,686,1139,5,0
AN,01-03-2021,total,269799,4952,2556,6581,5020,62
AN,02-03-2021,delta7,9474,3,571,1347,4,0
AN,02-03-2021,total,271193,4952,2589,6912,5020,62
AN,02-03-2021,delta,1394,0,33,331,0,0
AN,03-03-2021,total,273010,4952,2589,6912,5022,62
AN,03-03-2021,delta7,9920,2,471,1268,6,0
AN,03-03-2021,delta,1817,0,0,0,2,0
AN,04-03-2021,delta,1839,1,0,0,2,0
AN,04-03-2021,delta7,10480,1,204,878,8,0
AN,04-03-2021,total,274849,4953,2589,6912,5024,62
AN,05-03-2021,total,276471,4954,2727,8392,5024,62
AN,05-03-2021,delta7,10619,2,305,2258,7,0
AN,05-03-2021,delta,1622,1,138,1480,0,0
AN,06-03-2021,total,278437,4955,2865,8977,5024,62
AN,06-03-2021,delta,1966,1,138,585,0,0
AN,06-03-2021,delta7,11228,3,443,2843,6,0
AN,07-03-2021,delta,1604,0,0,210,0,0
AN,07-03-2021,delta7,11542,3,443,3053,4,0
AN,07-03-2021,total,280041,4955,2865,9187,5024,62
AN,08-03-2021,delta7,12156,5,442,3309,6,0
AN,08-03-2021,total,281955,4957,2998,9890,5026,62
AN,08-03-2021,delta,1914,2,133,703,2,0
AN,09-03-2021,delta,1537,1,39,543,2,0
AN,09-03-2021,total,283492,4958,3037,10433,5028,62
AN,09-03-2021,delta7,12299,6,448,3521,8,0
AN,10-03-2021,total,285087,4960,3048,10749,5028,62
AN,10-03-2021,delta,1595,2,11,316,0,0
AN,10-03-2021,delta7,12077,8,459,3837,6,0
AN,11-03-2021,total,286505,4960,3060,11228,5028,62
AN,11-03-2021,delta7,11656,7,471,4316,4,0
AN,11-03-2021,delta,1418,0,12,479,0,0
AN,12-03-2021,delta7,11726,7,418,3337,5,0
AN,12-03-2021,total,288197,4961,3145,11729,5029,62
AN,12-03-2021,delta,1692,1,85,501,1,0
AN,13-03-2021,total,290341,4964,3282,11921,5030,62
AN,13-03-2021,delta7,11904,9,417,2944,6,0
AN,13-03-2021,delta,2144,3,137,192,1,0
AN,14-03-2021,total,291842,4964,3282,11921,5031,62
AN,14-03-2021,delta,1501,0,0,0,1,0
AN,14-03-2021,delta7,11801,9,417,2734,7,0
AN,15-03-2021,delta7,12139,9,488,2470,5,0
AN,15-03-2021,total,294094,4966,3486,12360,5031,62
AN,15-03-2021,delta,2252,2,204,439,0,0
AN,16-03-2021,delta,1733,1,76,272,1,0
AN,16-03-2021,delta7,12335,9,525,2199,4,0
AN,16-03-2021,total,295827,4967,3562,12632,5032,62
AN,17-03-2021,total,297433,4967,3562,12632,5035,62
AN,17-03-2021,delta,1606,0,0,0,3,0
AN,17-03-2021,delta7,12346,7,514,1883,7,0
AN,18-03-2021,total,299048,4969,3969,13102,5036,62
AN,18-03-2021,delta7,12543,9,909,1874,8,0
AN,18-03-2021,delta,1615,2,407,470,1,0
AN,19-03-2021,total,300892,4969,3989,13517,5038,62
AN,19-03-2021,delta7,12695,8,844,1788,9,0
AN,19-03-2021,delta,1844,0,20,415,2,0
AN,20-03-2021,delta7,12225,5,1065,1864,8,0
AN,20-03-2021,delta,1674,0,358,268,0,0
AN,20-03-2021,total,302566,4969,4347,13785,5038,62
AN,21-03-2021,total,304391,4969,4347,13785,5039,62
AN,21-03-2021,delta,1825,0,0,0,1,0
AN,21-03-2021,delta7,12549,5,1065,1864,8,0
AN,22-03-2021,total,305778,4969,4829,14161,5039,62
AN,22-03-2021,delta,1387,0,482,376,0,0
AN,22-03-2021,delta7,11684,3,1343,1801,8,0
AN,23-03-2021,delta,1477,3,172,590,0,0
